trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3255,False,"{'a': 0.001, 'e': 0.03861942078087949}",20,10,19.38455652828659,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3256,False,"{'a': 0.001, 'e': 0.03858082066337404}",20,6,27.525633025632647,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3257,False,"{'a': 0.001, 'e': 0.03854225912669246}",20,14,8.811898479559613,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3258,False,"{'a': 0.001, 'e': 0.038503736132273224}",20,12,16.06406676104519,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3259,False,"{'a': 0.001, 'e': 0.03846525164159334}",25,10,30.261858575039714,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3260,False,"{'a': 0.001, 'e': 0.0384268056161683}",30,13,29.886365834726398,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3261,False,"{'a': 0.001, 'e': 0.038388398017552054}",20,0,17.32993273050568,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
3262,False,"{'a': 0.001, 'e': 0.03835002880733705}",20,6,25.457695027225128,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3263,False,"{'a': 0.001, 'e': 0.03831169794715405}",20,0,29.22341510511017,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3264,False,"{'a': 0.001, 'e': 0.03827340539867218}",25,18,13.111854417303533,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3265,False,"{'a': 0.001, 'e': 0.03823515112359889}",30,8,35.36628082095259,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3266,False,"{'a': 0.001, 'e': 0.038196935083679925}",30,16,3.0329586698873756,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
3267,False,"{'a': 0.001, 'e': 0.038158757240699226}",30,13,31.808098615455908,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
