trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
142,False,"{'a': 0.001, 'e': 0.5739999999999996}",20,3,19.25487070575317,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
143,False,"{'a': 0.001, 'e': 0.5709999999999996}",20,0,-50.69019693341532,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
144,False,"{'a': 0.001, 'e': 0.5679999999999996}",35,0,-102.83497605865654,"{0: 26, 1: 2, 2: 5, 3: 0, 4: 2}",0
145,False,"{'a': 0.001, 'e': 0.5649999999999996}",25,0,-10.528377688535251,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
146,False,"{'a': 0.001, 'e': 0.5619999999999996}",30,13,-4.054012337642814,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
147,False,"{'a': 0.001, 'e': 0.5589999999999996}",25,15,-4.355483499610538,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
148,False,"{'a': 0.001, 'e': 0.5559999999999996}",30,13,-39.746177928900565,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
149,False,"{'a': 0.001, 'e': 0.5529999999999996}",20,3,-38.29931004917156,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 0}",1
150,False,"{'a': 0.001, 'e': 0.5499999999999996}",25,0,-66.10284199615705,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
151,False,"{'a': 0.001, 'e': 0.5469999999999996}",30,0,-86.24369597570426,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
152,False,"{'a': 0.001, 'e': 0.5439999999999996}",20,2,-54.21033830821004,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
153,False,"{'a': 0.001, 'e': 0.5409999999999996}",20,15,8.252381941280714,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.001, 'e': 0.5379999999999996}",30,2,23.413803807649852,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
155,False,"{'a': 0.001, 'e': 0.5349999999999996}",25,6,-63.845392200322976,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
156,False,"{'a': 0.001, 'e': 0.5319999999999996}",30,0,-87.83024170839981,"{0: 24, 1: 2, 2: 1, 3: 1, 4: 2}",0
157,False,"{'a': 0.001, 'e': 0.5289999999999996}",25,0,17.307721206472365,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
158,False,"{'a': 0.001, 'e': 0.5259999999999996}",30,1,-32.57216620064533,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 0}",1
159,False,"{'a': 0.001, 'e': 0.5229999999999996}",25,14,-4.181438891000102,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
160,False,"{'a': 0.001, 'e': 0.5199999999999996}",20,0,-33.585440736090824,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
161,False,"{'a': 0.001, 'e': 0.5169999999999996}",30,17,-43.91413091445323,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
162,False,"{'a': 0.001, 'e': 0.5139999999999996}",20,16,7.271907401044605,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.001, 'e': 0.5109999999999996}",30,0,-31.40848953238345,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
164,False,"{'a': 0.001, 'e': 0.5079999999999996}",20,12,15.116091455356367,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.001, 'e': 0.5049999999999996}",20,7,-32.655172449664946,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
166,False,"{'a': 0.001, 'e': 0.5019999999999996}",25,0,-11.505096476792751,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
167,False,"{'a': 0.001, 'e': 0.49899999999999956}",20,5,-14.6521886085961,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
168,False,"{'a': 0.001, 'e': 0.49599999999999955}",30,10,-38.2848992099513,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
169,False,"{'a': 0.001, 'e': 0.49299999999999955}",30,9,11.978447404717926,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
170,False,"{'a': 0.001, 'e': 0.48999999999999955}",20,0,-107.12948050377022,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
171,False,"{'a': 0.001, 'e': 0.48699999999999954}",20,0,-1.0639341082124263,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
172,False,"{'a': 0.001, 'e': 0.48399999999999954}",20,4,-72.1423862197494,"{0: 12, 1: 0, 2: 1, 3: 2, 4: 1}",1
173,False,"{'a': 0.001, 'e': 0.48099999999999954}",25,0,-27.083150152272403,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
174,False,"{'a': 0.001, 'e': 0.47799999999999954}",25,6,-97.5033852062126,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 1}",1
175,False,"{'a': 0.001, 'e': 0.47499999999999953}",25,2,6.601364386759418,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
176,False,"{'a': 0.001, 'e': 0.47199999999999953}",30,0,-34.954453360313984,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
177,False,"{'a': 0.001, 'e': 0.46899999999999953}",20,0,-3.8372891375501466,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",1
178,False,"{'a': 0.001, 'e': 0.4659999999999995}",30,0,-104.47412945567243,"{0: 23, 1: 3, 2: 0, 3: 2, 4: 2}",0
179,False,"{'a': 0.001, 'e': 0.4629999999999995}",25,10,12.76805315021844,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.001, 'e': 0.4599999999999995}",20,0,4.008633018018765,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
181,False,"{'a': 0.001, 'e': 0.4569999999999995}",25,13,-16.289397897821395,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
182,False,"{'a': 0.001, 'e': 0.4539999999999995}",25,19,12.711309489909244,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.001, 'e': 0.4509999999999995}",30,9,-69.09698159993458,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 1}",1
184,False,"{'a': 0.001, 'e': 0.4479999999999995}",25,0,-48.52740868612136,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
185,False,"{'a': 0.001, 'e': 0.4449999999999995}",20,5,-49.54760303953946,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
186,False,"{'a': 0.001, 'e': 0.4419999999999995}",20,12,2.056578396824821,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.001, 'e': 0.4389999999999995}",30,16,-6.151270626710844,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
188,False,"{'a': 0.001, 'e': 0.4359999999999995}",20,5,-7.112665798020582,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
189,False,"{'a': 0.001, 'e': 0.4329999999999995}",20,15,8.474981896465833,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.001, 'e': 0.4299999999999995}",20,11,17.860469028299597,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.001, 'e': 0.4269999999999995}",25,0,-22.953858093536432,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
192,False,"{'a': 0.001, 'e': 0.4239999999999995}",20,5,-18.12326037384054,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
193,False,"{'a': 0.001, 'e': 0.4209999999999995}",35,10,-10.637408817991997,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
194,False,"{'a': 0.001, 'e': 0.4179999999999995}",30,0,-122.25570399843178,"{0: 24, 1: 1, 2: 1, 3: 1, 4: 3}",0
195,False,"{'a': 0.001, 'e': 0.4149999999999995}",20,0,21.011371390348497,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
196,False,"{'a': 0.001, 'e': 0.4119999999999995}",20,0,10.66151220014106,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
197,False,"{'a': 0.001, 'e': 0.4089999999999995}",20,5,-4.710065566096104,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
198,False,"{'a': 0.001, 'e': 0.4059999999999995}",20,10,6.038019694452258,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.001, 'e': 0.40299999999999947}",25,6,-8.442767205703026,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
200,False,"{'a': 0.001, 'e': 0.39999999999999947}",20,0,-62.21085860334551,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
201,False,"{'a': 0.001, 'e': 0.39699999999999946}",30,12,-75.1897018238724,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 1}",1
202,False,"{'a': 0.001, 'e': 0.39399999999999946}",25,0,-91.34835027729864,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 3}",0
203,False,"{'a': 0.001, 'e': 0.39099999999999946}",30,15,4.9721425622333175,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.001, 'e': 0.38799999999999946}",20,0,-32.22929178931295,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
205,False,"{'a': 0.001, 'e': 0.38499999999999945}",25,1,-40.2446616640674,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 1}",1
206,False,"{'a': 0.001, 'e': 0.38199999999999945}",25,7,-44.031545712213266,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
207,False,"{'a': 0.001, 'e': 0.37899999999999945}",25,12,0.27476655369766334,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
208,False,"{'a': 0.001, 'e': 0.37599999999999945}",25,8,-75.69021606803845,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 2}",1
209,False,"{'a': 0.001, 'e': 0.37299999999999944}",25,0,13.068290975460611,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
210,False,"{'a': 0.001, 'e': 0.36999999999999944}",20,0,-34.82857660538685,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
211,False,"{'a': 0.001, 'e': 0.36699999999999944}",25,18,13.280215914029096,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.001, 'e': 0.36399999999999944}",25,11,1.1450447665292403,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
213,False,"{'a': 0.001, 'e': 0.36099999999999943}",20,16,6.738212103378066,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.001, 'e': 0.35799999999999943}",25,0,-7.4250207178324805,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
215,False,"{'a': 0.001, 'e': 0.3549999999999994}",30,15,-31.670755203107497,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
216,False,"{'a': 0.001, 'e': 0.3519999999999994}",25,0,-37.59826027236106,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",1
217,False,"{'a': 0.001, 'e': 0.3489999999999994}",20,7,-6.90806951277489,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
218,False,"{'a': 0.001, 'e': 0.3459999999999994}",25,2,0.3984166792201269,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
219,False,"{'a': 0.001, 'e': 0.3429999999999994}",20,0,-14.411037433948943,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
220,False,"{'a': 0.001, 'e': 0.3399999999999994}",30,16,-85.89383103442418,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 2}",1
221,False,"{'a': 0.001, 'e': 0.3369999999999994}",20,8,12.760492155186405,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.001, 'e': 0.3339999999999994}",25,0,-17.652863570370364,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
223,False,"{'a': 0.001, 'e': 0.3309999999999994}",20,13,11.441499153440896,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.001, 'e': 0.3279999999999994}",20,8,2.743444115521979,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.001, 'e': 0.3249999999999994}",30,18,14.4219573119066,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.001, 'e': 0.3219999999999994}",25,19,11.802884593260373,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.001, 'e': 0.3189999999999994}",25,0,4.760877213728741,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
228,False,"{'a': 0.001, 'e': 0.3159999999999994}",30,11,35.81484969002871,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.001, 'e': 0.3129999999999994}",30,13,4.882209376448457,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.001, 'e': 0.3099999999999994}",20,8,23.669935154815875,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.001, 'e': 0.3069999999999994}",25,17,17.78582574840294,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.001, 'e': 0.3039999999999994}",20,0,-15.681818378693645,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
233,False,"{'a': 0.001, 'e': 0.3009999999999994}",25,16,-5.541606095341498,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
234,False,"{'a': 0.001, 'e': 0.2979999999999994}",30,7,-17.869969073819327,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
235,False,"{'a': 0.001, 'e': 0.2949999999999994}",30,2,-21.306345348915414,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 1}",1
236,False,"{'a': 0.001, 'e': 0.29199999999999937}",20,0,-24.994963012874187,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
237,False,"{'a': 0.001, 'e': 0.28899999999999937}",20,6,-16.238421836325667,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
238,False,"{'a': 0.001, 'e': 0.28599999999999937}",20,0,-22.82867094578908,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
239,False,"{'a': 0.001, 'e': 0.28299999999999936}",20,6,25.888580277372125,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.001, 'e': 0.27999999999999936}",20,0,13.314127406809623,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
241,False,"{'a': 0.001, 'e': 0.27699999999999936}",30,6,-5.134122510369582,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 0}",1
242,False,"{'a': 0.001, 'e': 0.27399999999999936}",30,13,-57.20189382896873,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
243,False,"{'a': 0.001, 'e': 0.27099999999999935}",20,16,6.934403250391617,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.001, 'e': 0.26799999999999935}",30,11,-70.45288463157033,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 1}",1
245,False,"{'a': 0.001, 'e': 0.26499999999999935}",20,0,2.8911418423269817,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
246,False,"{'a': 0.001, 'e': 0.26199999999999934}",25,11,25.386796263449444,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.001, 'e': 0.25899999999999934}",20,5,9.79256537113334,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
248,False,"{'a': 0.001, 'e': 0.25599999999999934}",20,0,-47.86584213129604,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
249,False,"{'a': 0.001, 'e': 0.25299999999999934}",30,6,13.10010675919549,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.001, 'e': 0.24999999999999933}",20,6,-10.753174190802225,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
251,False,"{'a': 0.001, 'e': 0.24699999999999933}",20,0,5.662608126104402,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
252,False,"{'a': 0.001, 'e': 0.24399999999999933}",20,13,11.324167745273026,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.001, 'e': 0.24099999999999933}",25,0,27.029715571975704,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
254,False,"{'a': 0.001, 'e': 0.23799999999999932}",20,3,-33.08798296502173,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
255,False,"{'a': 0.001, 'e': 0.23499999999999932}",20,12,14.540394516953777,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.001, 'e': 0.23199999999999932}",20,1,18.180122901320388,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
257,False,"{'a': 0.001, 'e': 0.22899999999999932}",25,9,2.0673472907878048,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
258,False,"{'a': 0.001, 'e': 0.2259999999999993}",25,14,-32.65975467397527,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
259,False,"{'a': 0.001, 'e': 0.2229999999999993}",20,15,8.64739256855747,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.001, 'e': 0.2199999999999993}",25,11,23.6778344724466,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.001, 'e': 0.2169999999999993}",30,0,42.94060490351948,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
262,False,"{'a': 0.001, 'e': 0.2139999999999993}",35,7,47.1791919515552,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.001, 'e': 0.2109999999999993}",25,14,20.76617731327206,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.001, 'e': 0.2079999999999993}",20,10,-1.2355828079904791,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.001, 'e': 0.2049999999999993}",30,12,-64.46062058667663,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
266,False,"{'a': 0.001, 'e': 0.2019999999999993}",25,19,13.541751782803246,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.001, 'e': 0.1989999999999993}",20,11,22.034907424557552,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.001, 'e': 0.19599999999999929}",20,0,-71.89018289561271,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
269,False,"{'a': 0.001, 'e': 0.19299999999999928}",20,0,-37.52537094707798,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
270,False,"{'a': 0.001, 'e': 0.18999999999999928}",20,0,3.743444443437193,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
271,False,"{'a': 0.001, 'e': 0.18699999999999928}",30,15,28.956459260238404,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.001, 'e': 0.18399999999999928}",25,0,7.1770097276473885,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
273,False,"{'a': 0.001, 'e': 0.18099999999999927}",25,7,3.9967091535344452,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
274,False,"{'a': 0.001, 'e': 0.17799999999999927}",25,11,17.0418519411716,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.001, 'e': 0.17499999999999927}",20,11,18.404259401154206,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.001, 'e': 0.17199999999999926}",35,8,30.156788178687766,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 0}",1
277,False,"{'a': 0.001, 'e': 0.16899999999999926}",20,2,30.813258059544008,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.001, 'e': 0.16599999999999926}",20,3,4.6146676114967935,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
279,False,"{'a': 0.001, 'e': 0.16299999999999926}",20,10,8.228754194076153,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.001, 'e': 0.15999999999999925}",25,0,24.111908693316117,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
281,False,"{'a': 0.001, 'e': 0.15699999999999925}",20,9,8.689216212455861,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.001, 'e': 0.15399999999999925}",25,13,10.781419309799375,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
283,False,"{'a': 0.001, 'e': 0.15099999999999925}",20,6,12.388960761330802,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.001, 'e': 0.14799999999999924}",20,13,14.772921420990688,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.001, 'e': 0.14499999999999924}",35,20,28.142180559307924,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.001, 'e': 0.14199999999999924}",20,10,-2.5285012444656942,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
287,False,"{'a': 0.001, 'e': 0.13899999999999924}",25,5,33.33938496904388,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.001, 'e': 0.13599999999999923}",35,18,12.90900736655309,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
289,False,"{'a': 0.001, 'e': 0.13299999999999923}",20,6,-15.49818615917021,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
290,False,"{'a': 0.001, 'e': 0.12999999999999923}",20,1,31.081058888459605,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.001, 'e': 0.12699999999999922}",20,9,-32.49697534859254,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
292,False,"{'a': 0.001, 'e': 0.12399999999999922}",20,16,8.82965639115019,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.001, 'e': 0.12099999999999922}",25,3,39.16806093378415,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.001, 'e': 0.11799999999999922}",20,0,19.951047354942148,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
295,False,"{'a': 0.001, 'e': 0.11499999999999921}",35,25,20.26466709081513,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.001, 'e': 0.11199999999999921}",30,8,37.10405030450528,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.001, 'e': 0.10899999999999921}",25,2,20.44696696662943,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
298,False,"{'a': 0.001, 'e': 0.1059999999999992}",20,14,11.953131745073598,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.001, 'e': 0.1029999999999992}",20,9,19.95890463812635,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.001, 'e': 0.0999999999999992}",30,15,28.026741760346212,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
