trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
153,False,"{'a': 0.001, 'e': 0.5409999999999996}",25,0,-19.213018217678524,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
154,False,"{'a': 0.001, 'e': 0.5379999999999996}",30,0,-21.125294585737375,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",1
155,False,"{'a': 0.001, 'e': 0.5349999999999996}",20,10,-8.661552017367724,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
156,False,"{'a': 0.001, 'e': 0.5319999999999996}",20,2,-28.085917911225778,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
157,False,"{'a': 0.001, 'e': 0.5289999999999996}",25,9,-59.3913020880762,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
158,False,"{'a': 0.001, 'e': 0.5259999999999996}",20,6,-39.87634968225827,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
159,False,"{'a': 0.001, 'e': 0.5229999999999996}",20,0,-44.82586364953851,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
160,False,"{'a': 0.001, 'e': 0.5199999999999996}",35,0,-72.00755902117226,"{0: 28, 1: 0, 2: 5, 3: 1, 4: 1}",0
161,False,"{'a': 0.001, 'e': 0.5169999999999996}",20,13,11.984215966418779,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.001, 'e': 0.5139999999999996}",20,6,-54.954675174955796,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
163,False,"{'a': 0.001, 'e': 0.5109999999999996}",25,6,-29.629016789780927,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
164,False,"{'a': 0.001, 'e': 0.5079999999999996}",20,0,-47.610110584425286,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
165,False,"{'a': 0.001, 'e': 0.5049999999999996}",20,0,-26.908806791049166,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
166,False,"{'a': 0.001, 'e': 0.5019999999999996}",25,0,-5.696870535162506,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
167,False,"{'a': 0.001, 'e': 0.49899999999999956}",25,12,9.831446751088041,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
168,False,"{'a': 0.001, 'e': 0.49599999999999955}",30,16,0.9877019572454688,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
169,False,"{'a': 0.001, 'e': 0.49299999999999955}",25,0,-23.089473491780637,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
170,False,"{'a': 0.001, 'e': 0.48999999999999955}",25,0,-59.73492327723243,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
171,False,"{'a': 0.001, 'e': 0.48699999999999954}",25,0,-33.75117755521634,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
172,False,"{'a': 0.001, 'e': 0.48399999999999954}",20,0,-67.14469903007178,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
173,False,"{'a': 0.001, 'e': 0.48099999999999954}",20,0,-50.20492148379141,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
174,False,"{'a': 0.001, 'e': 0.47799999999999954}",25,0,-3.524299959704039,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
175,False,"{'a': 0.001, 'e': 0.47499999999999953}",25,0,-10.008271592009239,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
176,False,"{'a': 0.001, 'e': 0.47199999999999953}",20,0,-86.70906393988925,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
177,False,"{'a': 0.001, 'e': 0.46899999999999953}",20,0,-32.02125136837494,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
178,False,"{'a': 0.001, 'e': 0.4659999999999995}",25,14,-3.108078369356357,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
179,False,"{'a': 0.001, 'e': 0.4629999999999995}",20,0,-79.54228591194072,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
180,False,"{'a': 0.001, 'e': 0.4599999999999995}",20,0,-88.90185471662622,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
181,False,"{'a': 0.001, 'e': 0.4569999999999995}",30,16,-53.56217399165902,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
182,False,"{'a': 0.001, 'e': 0.4539999999999995}",30,18,4.432054517582034,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.001, 'e': 0.4509999999999995}",20,11,-4.321539216509074,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
